Source,Target,Weight,Type
116,72,59.0,Undirected
116,73,144.0,Undirected
116,88,2.0,Undirected
116,98,28.0,Undirected
116,121,845.0,Undirected
116,146,8.0,Undirected
116,4,8.0,Undirected
116,59,61.0,Undirected
117,6,23.0,Undirected
117,15,927.0,Undirected
117,30,166.0,Undirected
117,42,392.0,Undirected
117,45,231.0,Undirected
117,52,71.0,Undirected
117,69,117.0,Undirected
117,73,2720.0,Undirected
117,83,72.0,Undirected
117,87,8.0,Undirected
117,98,699.0,Undirected
117,100,74.0,Undirected
117,105,14.0,Undirected
117,116,489.0,Undirected
117,121,2170.0,Undirected
117,133,63.0,Undirected
117,193,8.0,Undirected
117,3,5.0,Undirected
117,14,73.0,Undirected
117,27,577.0,Undirected
117,35,108.0,Undirected
117,63,51.0,Undirected
117,90,12.0,Undirected
117,7,1.0,Undirected
117,9,1.0,Undirected
117,22,20.0,Undirected
117,25,9.0,Undirected
117,40,770.0,Undirected
117,70,141.0,Undirected
117,96,18.0,Undirected
117,108,14.0,Undirected
117,19,106.0,Undirected
117,80,604.0,Undirected
117,68,17.0,Undirected
118,57,243.0,Undirected
118,6,9.0,Undirected
118,14,221.0,Undirected
118,27,5.0,Undirected
118,28,1.0,Undirected
118,17,65.0,Undirected
119,2,71.0,Undirected
119,4,718.0,Undirected
119,6,144.0,Undirected
119,14,5419.0,Undirected
119,15,7635.0,Undirected
119,21,1.0,Undirected
119,22,4795.0,Undirected
119,27,4641.0,Undirected
119,37,21.0,Undirected
119,44,3334.0,Undirected
119,45,4594.0,Undirected
119,54,1.0,Undirected
119,59,53.0,Undirected
119,62,1.0,Undirected
119,105,4.0,Undirected
119,109,143.0,Undirected
119,120,1.0,Undirected
119,138,3.0,Undirected
119,157,1841.0,Undirected
119,158,13.0,Undirected
119,170,98.0,Undirected
119,173,2905.0,Undirected
119,180,103.0,Undirected
119,193,3.0,Undirected
119,7,13620.0,Undirected
119,8,17.0,Undirected
119,9,13563.0,Undirected
119,10,40.0,Undirected
119,13,1759.0,Undirected
119,17,1214.0,Undirected
119,32,2037.0,Undirected
119,34,5.0,Undirected
119,35,11126.0,Undirected
119,36,1206.0,Undirected
119,60,1.0,Undirected
119,76,680.0,Undirected
119,80,10.0,Undirected
119,113,104.0,Undirected
119,23,9.0,Undirected
119,25,132.0,Undirected
119,112,1.0,Undirected
119,187,208.0,Undirected
119,26,319.0,Undirected
119,30,3447.0,Undirected
119,40,79.0,Undirected
119,63,663.0,Undirected
119,71,102.0,Undirected
119,82,127.0,Undirected
119,84,1000.0,Undirected
119,117,3910.0,Undirected
120,6,3661.0,Undirected
120,44,111.0,Undirected
120,45,4620.0,Undirected
120,103,1147.0,Undirected
120,112,942.0,Undirected
120,128,163.0,Undirected
120,130,412.0,Undirected
120,178,108.0,Undirected
120,7,27.0,Undirected
120,9,21.0,Undirected
120,2,34.0,Undirected
120,10,6.0,Undirected
120,14,44.0,Undirected
120,22,36.0,Undirected
120,23,33.0,Undirected
120,27,10013.0,Undirected
120,32,221.0,Undirected
120,34,5.0,Undirected
120,37,5.0,Undirected
120,40,49.0,Undirected
120,42,21.0,Undirected
120,60,1.0,Undirected
120,76,1704.0,Undirected
120,80,9.0,Undirected
120,109,100.0,Undirected
120,156,1.0,Undirected
121,2,12.0,Undirected
121,3,2306.0,Undirected
121,4,875.0,Undirected
121,11,16669.0,Undirected
121,13,661.0,Undirected
121,15,46233.0,Undirected
121,21,909.0,Undirected
121,22,13870.0,Undirected
121,30,889.0,Undirected
121,32,19873.0,Undirected
121,35,27068.0,Undirected
121,36,4393.0,Undirected
121,37,438.0,Undirected
121,42,286.0,Undirected
121,44,2758.0,Undirected
121,45,51781.0,Undirected
121,51,19.0,Undirected
121,52,124.0,Undirected
121,60,397.0,Undirected
121,63,133.0,Undirected
121,68,3882.0,Undirected
121,70,586.0,Undirected
121,72,64.0,Undirected
121,73,47339.0,Undirected
121,80,6294.0,Undirected
121,88,3.0,Undirected
121,98,22121.0,Undirected
121,100,46.0,Undirected
121,102,7.0,Undirected
121,116,6.0,Undirected
121,117,287.0,Undirected
121,133,110.0,Undirected
121,14,2781.0,Undirected
121,23,6.0,Undirected
121,27,2157.0,Undirected
121,39,7.0,Undirected
121,76,9.0,Undirected
121,6,493.0,Undirected
121,7,117.0,Undirected
121,10,19.0,Undirected
121,16,100.0,Undirected
121,25,386.0,Undirected
121,29,8.0,Undirected
121,34,305.0,Undirected
121,40,3.0,Undirected
121,58,1.0,Undirected
121,62,319.0,Undirected
121,82,1729.0,Undirected
121,96,40.0,Undirected
121,109,220.0,Undirected
121,112,5.0,Undirected
121,128,10.0,Undirected
121,146,9.0,Undirected
121,148,29.0,Undirected
121,178,8.0,Undirected
121,28,329.0,Undirected
121,33,15012.0,Undirected
121,67,11344.0,Undirected
121,71,2017.0,Undirected
121,92,279.0,Undirected
121,113,23328.0,Undirected
121,8,98.0,Undirected
121,87,185.0,Undirected
122,2,180.0,Undirected
122,6,1.0,Undirected
122,14,31.0,Undirected
122,45,53.0,Undirected
122,59,1.0,Undirected
122,71,54.0,Undirected
122,113,4.0,Undirected
122,157,93.0,Undirected
122,170,65.0,Undirected
122,181,11.0,Undirected
122,187,35.0,Undirected
122,193,27.0,Undirected
122,213,10.0,Undirected
122,7,76.0,Undirected
122,8,76.0,Undirected
122,23,12.0,Undirected
122,31,3.0,Undirected
122,78,55.0,Undirected
122,119,2.0,Undirected
122,112,1.0,Undirected
123,6,2.0,Undirected
123,27,70.0,Undirected
123,116,1.0,Undirected
124,2,32.0,Undirected
124,3,3.0,Undirected
124,4,14.0,Undirected
124,6,10033.0,Undirected
124,7,5266.0,Undirected
124,8,80.0,Undirected
124,15,9881.0,Undirected
124,17,6011.0,Undirected
124,21,82.0,Undirected
124,22,12319.0,Undirected
124,23,20.0,Undirected
124,27,8700.0,Undirected
124,28,328.0,Undirected
124,36,1.0,Undirected
124,37,1.0,Undirected
124,42,1050.0,Undirected
124,44,6201.0,Undirected
124,45,13853.0,Undirected
124,51,34.0,Undirected
124,62,2.0,Undirected
124,82,580.0,Undirected
124,109,4976.0,Undirected
124,113,6.0,Undirected
124,119,73.0,Undirected
124,138,10.0,Undirected
124,157,736.0,Undirected
124,158,8.0,Undirected
124,180,11.0,Undirected
124,187,10.0,Undirected
124,193,21.0,Undirected
124,5,95.0,Undirected
124,9,5156.0,Undirected
124,10,30.0,Undirected
124,11,4.0,Undirected
124,14,15286.0,Undirected
124,16,90.0,Undirected
124,30,6234.0,Undirected
124,31,2.0,Undirected
124,32,1699.0,Undirected
124,34,235.0,Undirected
124,35,13362.0,Undirected
124,40,1128.0,Undirected
124,55,97.0,Undirected
124,60,182.0,Undirected
124,63,80.0,Undirected
124,68,1.0,Undirected
124,69,67.0,Undirected
124,70,1051.0,Undirected
124,73,56.0,Undirected
124,76,12801.0,Undirected
124,77,12.0,Undirected
124,80,13.0,Undirected
124,86,103.0,Undirected
124,90,30.0,Undirected
124,94,45.0,Undirected
124,96,50.0,Undirected
124,97,32.0,Undirected
124,116,3.0,Undirected
124,117,11878.0,Undirected
124,121,35.0,Undirected
124,26,3384.0,Undirected
124,49,1862.0,Undirected
124,71,92.0,Undirected
124,84,780.0,Undirected
124,91,8.0,Undirected
125,2,1.0,Undirected
125,4,6.0,Undirected
125,6,13.0,Undirected
125,14,60.0,Undirected
125,17,5.0,Undirected
125,25,556.0,Undirected
125,26,360.0,Undirected
125,27,7.0,Undirected
125,28,366.0,Undirected
125,33,66154.0,Undirected
125,34,10.0,Undirected
125,36,1.0,Undirected
125,39,8.0,Undirected
125,59,455.0,Undirected
125,67,416.0,Undirected
125,68,29.0,Undirected
125,71,143.0,Undirected
125,78,43.0,Undirected
125,89,427.0,Undirected
125,91,338.0,Undirected
125,109,32.0,Undirected
125,113,70.0,Undirected
125,134,1179.0,Undirected
125,146,2526.0,Undirected
125,150,22.0,Undirected
125,158,2360.0,Undirected
125,187,17.0,Undirected
125,23,3.0,Undirected
125,29,11.0,Undirected
125,45,39.0,Undirected
126,6,1.0,Undirected
126,15,21.0,Undirected
126,128,2.0,Undirected
126,2,68.0,Undirected
126,4,6.0,Undirected
126,13,9.0,Undirected
126,22,16.0,Undirected
126,27,50.0,Undirected
126,44,93.0,Undirected
126,45,61.0,Undirected
126,88,3.0,Undirected
126,110,7.0,Undirected
126,18,24.0,Undirected
126,119,29.0,Undirected
126,92,25.0,Undirected
126,193,3.0,Undirected
126,7,81.0,Undirected
126,9,81.0,Undirected
127,27,1.0,Undirected
127,29,2.0,Undirected
127,158,92.0,Undirected
127,45,18.0,Undirected
127,130,1.0,Undirected
127,94,2.0,Undirected
128,6,5578.0,Undirected
128,44,3115.0,Undirected
128,45,12138.0,Undirected
128,94,2.0,Undirected
128,103,524.0,Undirected
128,112,537.0,Undirected
128,120,430.0,Undirected
128,127,13.0,Undirected
128,136,8.0,Undirected
128,178,347.0,Undirected
128,39,130.0,Undirected
128,2,1358.0,Undirected
128,7,8.0,Undirected
128,9,8.0,Undirected
128,14,3197.0,Undirected
128,15,536.0,Undirected
128,22,9.0,Undirected
128,23,78.0,Undirected
128,26,4.0,Undirected
128,27,1922.0,Undirected
128,32,92.0,Undirected
128,36,44.0,Undirected
128,37,14.0,Undirected
128,51,7.0,Undirected
128,55,32.0,Undirected
128,60,37.0,Undirected
128,72,1.0,Undirected
128,76,111.0,Undirected
128,78,9.0,Undirected
128,80,44.0,Undirected
128,90,12.0,Undirected
128,99,5.0,Undirected
128,105,734.0,Undirected
128,109,7.0,Undirected
128,117,19.0,Undirected
128,128,4.0,Undirected
128,130,250.0,Undirected
129,14,102.0,Undirected
129,17,35.0,Undirected
129,27,316.0,Undirected
129,103,1454.0,Undirected
129,127,2279.0,Undirected
129,128,1.0,Undirected
129,130,340.0,Undirected
129,178,2.0,Undirected
129,193,524.0,Undirected
129,108,6.0,Undirected
129,134,6.0,Undirected
129,23,20.0,Undirected
129,44,8.0,Undirected
129,45,252.0,Undirected
129,99,2.0,Undirected
129,112,603.0,Undirected
129,120,77.0,Undirected
130,4,5.0,Undirected
130,14,18.0,Undirected
130,17,2.0,Undirected
130,27,497.0,Undirected
130,120,68.0,Undirected
130,127,26.0,Undirected
130,156,1.0,Undirected
130,2,44.0,Undirected
130,32,1.0,Undirected
130,7,72.0,Undirected
130,8,72.0,Undirected
131,6,1.0,Undirected
131,99,3.0,Undirected
131,105,5.0,Undirected
131,7,54.0,Undirected
131,10,54.0,Undirected
132,6,293.0,Undirected
132,44,116.0,Undirected
132,45,48.0,Undirected
132,54,36.0,Undirected
132,120,4.0,Undirected
132,130,7.0,Undirected
132,178,10.0,Undirected
132,2,3.0,Undirected
132,23,3.0,Undirected
132,27,27.0,Undirected
132,128,6.0,Undirected
132,67,26.0,Undirected
132,37,112.0,Undirected
132,11,29.0,Undirected
132,13,162.0,Undirected
132,31,14.0,Undirected
132,57,11.0,Undirected
132,68,2.0,Undirected
132,148,24.0,Undirected
132,14,6349.0,Undirected
133,7,90.0,Undirected
133,8,54.0,Undirected
133,32,17145.0,Undirected
133,45,1669.0,Undirected
133,98,22.0,Undirected
133,117,1.0,Undirected
133,9,36.0,Undirected
133,25,10.0,Undirected
133,40,97.0,Undirected
133,42,957.0,Undirected
133,76,2.0,Undirected
133,15,2.0,Undirected
133,73,73.0,Undirected
133,121,679.0,Undirected
133,19,1131.0,Undirected
133,31,15.0,Undirected
133,178,1.0,Undirected
134,15,53.0,Undirected
134,17,232.0,Undirected
134,22,3.0,Undirected
134,25,602.0,Undirected
134,31,1.0,Undirected
134,33,54843.0,Undirected
134,71,29.0,Undirected
134,110,2.0,Undirected
134,125,6656.0,Undirected
134,146,2422.0,Undirected
134,155,52.0,Undirected
134,158,4268.0,Undirected
134,68,14.0,Undirected
134,89,142.0,Undirected
134,212,4.0,Undirected
134,7,4.0,Undirected
134,8,4.0,Undirected
135,2,53.0,Undirected
135,6,27.0,Undirected
135,17,1057.0,Undirected
135,22,31.0,Undirected
135,26,376.0,Undirected
135,28,722.0,Undirected
135,31,488.0,Undirected
135,34,25.0,Undirected
135,36,4.0,Undirected
135,44,289.0,Undirected
135,45,648.0,Undirected
135,68,1.0,Undirected
135,71,1.0,Undirected
135,103,172.0,Undirected
135,109,53.0,Undirected
135,110,167.0,Undirected
135,134,10.0,Undirected
135,136,1.0,Undirected
135,146,11.0,Undirected
135,155,119.0,Undirected
135,158,76.0,Undirected
135,178,3.0,Undirected
135,187,2.0,Undirected
135,212,4.0,Undirected
135,7,1740.0,Undirected
135,8,14.0,Undirected
135,9,1698.0,Undirected
135,10,28.0,Undirected
135,15,255.0,Undirected
135,18,354.0,Undirected
135,19,86.0,Undirected
135,23,233.0,Undirected
135,33,3592.0,Undirected
135,39,119.0,Undirected
135,35,75.0,Undirected
135,40,116.0,Undirected
136,6,34.0,Undirected
136,7,102.0,Undirected
136,9,3.0,Undirected
136,10,14.0,Undirected
136,16,48.0,Undirected
136,23,565.0,Undirected
136,45,481.0,Undirected
136,80,15.0,Undirected
136,97,10.0,Undirected
136,2,20.0,Undirected
136,27,68.0,Undirected
136,37,1.0,Undirected
136,8,85.0,Undirected
136,103,2.0,Undirected
137,6,894.0,Undirected
137,103,1.0,Undirected
137,2,35.0,Undirected
137,5,71.0,Undirected
137,11,180.0,Undirected
137,13,20.0,Undirected
137,22,16.0,Undirected
137,23,16.0,Undirected
137,30,2.0,Undirected
137,32,204.0,Undirected
137,36,1.0,Undirected
137,39,1.0,Undirected
137,44,204.0,Undirected
137,45,1246.0,Undirected
137,60,22.0,Undirected
137,63,200.0,Undirected
137,80,21.0,Undirected
137,83,1.0,Undirected
137,109,1.0,Undirected
137,117,2.0,Undirected
137,150,2.0,Undirected
137,70,1818.0,Undirected
137,55,3390.0,Undirected
138,115,68.0,Undirected
138,168,222.0,Undirected
138,2,9.0,Undirected
138,7,15.0,Undirected
138,8,4.0,Undirected
138,9,11.0,Undirected
138,14,2652.0,Undirected
138,15,14362.0,Undirected
138,35,122.0,Undirected
138,37,41.0,Undirected
138,58,12.0,Undirected
138,69,11.0,Undirected
138,76,3.0,Undirected
138,21,1.0,Undirected
138,27,902.0,Undirected
138,44,31442.0,Undirected
138,68,1807.0,Undirected
138,80,10708.0,Undirected
139,7,39945.0,Undirected
139,10,1992.0,Undirected
139,31,11047.0,Undirected
139,45,322.0,Undirected
139,157,1.0,Undirected
139,9,37953.0,Undirected
139,39,46288.0,Undirected
139,134,3.0,Undirected
139,150,6.0,Undirected
139,14,1.0,Undirected
139,34,212.0,Undirected
139,17,5339.0,Undirected
139,26,21366.0,Undirected
139,37,7706.0,Undirected
139,22,71.0,Undirected
139,35,653.0,Undirected
139,117,1172.0,Undirected
140,6,56.0,Undirected
140,8,16924.0,Undirected
140,9,2.0,Undirected
140,10,96.0,Undirected
140,45,185.0,Undirected
140,71,11.0,Undirected
140,82,1.0,Undirected
140,156,8.0,Undirected
140,2,7.0,Undirected
140,25,1.0,Undirected
140,44,25.0,Undirected
140,109,1.0,Undirected
140,182,1.0,Undirected
140,14,10.0,Undirected
140,37,5.0,Undirected
141,7,4964.0,Undirected
141,9,2801.0,Undirected
141,17,14.0,Undirected
141,28,61.0,Undirected
141,52,7.0,Undirected
141,63,88.0,Undirected
141,92,2.0,Undirected
141,130,28.0,Undirected
141,2,13.0,Undirected
141,10,2163.0,Undirected
141,39,62.0,Undirected
141,55,78.0,Undirected
141,94,40.0,Undirected
141,97,19.0,Undirected
141,14,1.0,Undirected
142,4,3459.0,Undirected
142,14,33.0,Undirected
142,44,3.0,Undirected
142,57,741.0,Undirected
142,113,21.0,Undirected
142,168,43.0,Undirected
142,7,113.0,Undirected
142,9,113.0,Undirected
142,15,5081.0,Undirected
142,17,771.0,Undirected
142,45,560.0,Undirected
142,181,95.0,Undirected
142,159,14663.0,Undirected
142,118,10.0,Undirected
142,92,117.0,Undirected
142,5,76.0,Undirected
142,26,533.0,Undirected
142,30,256.0,Undirected
142,35,161.0,Undirected
142,40,333.0,Undirected
144,113,1.0,Undirected
144,2,7.0,Undirected
144,15,24.0,Undirected
144,36,2.0,Undirected
144,92,55.0,Undirected
145,2,38.0,Undirected
145,4,10.0,Undirected
145,6,2.0,Undirected
145,14,9992.0,Undirected
145,35,741.0,Undirected
145,40,81.0,Undirected
145,45,447.0,Undirected
145,59,1.0,Undirected
145,78,1.0,Undirected
145,82,2.0,Undirected
145,193,130.0,Undirected
145,15,3359.0,Undirected
145,27,96.0,Undirected
145,36,5.0,Undirected
145,39,3.0,Undirected
145,63,4.0,Undirected
145,37,11.0,Undirected
145,17,72.0,Undirected
145,22,2803.0,Undirected
145,26,1704.0,Undirected
145,30,4787.0,Undirected
145,44,2425.0,Undirected
145,84,686.0,Undirected
145,109,1786.0,Undirected
146,2,36.0,Undirected
146,6,80.0,Undirected
146,7,19.0,Undirected
146,8,19.0,Undirected
146,11,1.0,Undirected
146,14,15.0,Undirected
146,15,51.0,Undirected
146,17,5.0,Undirected
146,22,57.0,Undirected
146,25,2228.0,Undirected
146,27,63.0,Undirected
146,31,1.0,Undirected
146,33,14998.0,Undirected
146,35,10.0,Undirected
146,36,40.0,Undirected
146,37,16.0,Undirected
146,44,64.0,Undirected
146,45,681.0,Undirected
146,63,8.0,Undirected
146,67,87.0,Undirected
146,71,21.0,Undirected
146,76,1.0,Undirected
146,80,4.0,Undirected
146,84,8.0,Undirected
146,89,1141.0,Undirected
146,109,1.0,Undirected
146,110,1.0,Undirected
146,119,3.0,Undirected
146,125,264.0,Undirected
146,133,11.0,Undirected
146,134,581.0,Undirected
146,150,56.0,Undirected
146,158,1237.0,Undirected
146,187,32.0,Undirected
146,3,1.0,Undirected
146,32,10.0,Undirected
146,40,3.0,Undirected
146,105,16.0,Undirected
146,70,46.0,Undirected
147,14,149.0,Undirected
147,4,25.0,Undirected
147,6,5.0,Undirected
147,7,42576.0,Undirected
147,9,42482.0,Undirected
147,10,94.0,Undirected
147,15,214.0,Undirected
147,23,723.0,Undirected
147,34,313.0,Undirected
147,36,18.0,Undirected
147,39,21773.0,Undirected
147,44,34.0,Undirected
147,80,2.0,Undirected
147,138,7.0,Undirected
148,6,34.0,Undirected
148,11,108.0,Undirected
148,14,1874.0,Undirected
148,15,94.0,Undirected
148,21,3361.0,Undirected
148,22,1800.0,Undirected
148,25,180.0,Undirected
148,27,1767.0,Undirected
148,33,6979.0,Undirected
148,35,1130.0,Undirected
148,36,6.0,Undirected
148,37,57.0,Undirected
148,44,1237.0,Undirected
148,45,69.0,Undirected
148,53,1701.0,Undirected
148,54,558.0,Undirected
148,57,57.0,Undirected
148,59,31.0,Undirected
148,60,1.0,Undirected
148,62,116.0,Undirected
148,67,27.0,Undirected
148,68,91.0,Undirected
148,71,57.0,Undirected
148,80,1.0,Undirected
148,88,60.0,Undirected
148,102,3.0,Undirected
148,104,7.0,Undirected
148,118,33.0,Undirected
148,119,39.0,Undirected
148,125,2059.0,Undirected
148,133,6.0,Undirected
148,134,823.0,Undirected
148,146,236.0,Undirected
148,155,32.0,Undirected
148,157,207.0,Undirected
148,158,1859.0,Undirected
148,170,106.0,Undirected
148,187,334.0,Undirected
148,193,4.0,Undirected
148,212,7.0,Undirected
148,3,154.0,Undirected
148,5,20.0,Undirected
148,7,30.0,Undirected
148,9,26.0,Undirected
148,13,1.0,Undirected
148,23,80.0,Undirected
148,82,2.0,Undirected
148,87,13.0,Undirected
148,121,487.0,Undirected
148,173,12.0,Undirected
148,213,188.0,Undirected
148,8,4.0,Undirected
148,73,39.0,Undirected
148,63,5506.0,Undirected
149,99,1.0,Undirected
149,2,3.0,Undirected
149,7,3.0,Undirected
149,10,3.0,Undirected
149,15,1.0,Undirected
149,45,4.0,Undirected
150,2,186.0,Undirected
150,4,11.0,Undirected
150,14,1888.0,Undirected
150,21,26.0,Undirected
150,27,472.0,Undirected
150,44,163.0,Undirected
150,75,49.0,Undirected
150,92,23.0,Undirected
150,104,2525.0,Undirected
150,109,201.0,Undirected
150,115,1766.0,Undirected
150,119,2.0,Undirected
150,134,8.0,Undirected
150,168,695.0,Undirected
150,170,4.0,Undirected
150,180,16.0,Undirected
150,6,43.0,Undirected
150,7,188.0,Undirected
150,8,153.0,Undirected
150,9,31.0,Undirected
150,10,4.0,Undirected
150,15,164.0,Undirected
150,17,49.0,Undirected
150,22,273.0,Undirected
150,23,740.0,Undirected
150,34,67.0,Undirected
150,37,64.0,Undirected
150,45,35.0,Undirected
150,63,3.0,Undirected
150,68,34.0,Undirected
150,105,4.0,Undirected
150,113,22.0,Undirected
150,138,20.0,Undirected
150,71,7.0,Undirected
150,181,22.0,Undirected
150,110,834.0,Undirected
151,7,927.0,Undirected
151,10,19.0,Undirected
151,31,225.0,Undirected
151,45,722.0,Undirected
151,3,329.0,Undirected
151,9,908.0,Undirected
151,15,4627.0,Undirected
151,22,897.0,Undirected
151,23,145.0,Undirected
151,25,54.0,Undirected
151,30,31.0,Undirected
151,32,8048.0,Undirected
151,36,17.0,Undirected
151,37,1065.0,Undirected
151,89,139.0,Undirected
151,4,13.0,Undirected
151,14,1.0,Undirected
151,44,43.0,Undirected
152,75,4040.0,Undirected
152,82,2.0,Undirected
152,109,273.0,Undirected
152,115,2147.0,Undirected
152,168,3866.0,Undirected
152,2,2.0,Undirected
152,7,58.0,Undirected
152,8,45.0,Undirected
152,9,13.0,Undirected
152,14,35.0,Undirected
152,15,18.0,Undirected
152,26,11.0,Undirected
152,27,12.0,Undirected
152,34,4.0,Undirected
152,35,33.0,Undirected
152,37,1.0,Undirected
152,60,7.0,Undirected
152,80,2.0,Undirected
152,113,402.0,Undirected
152,104,21.0,Undirected
153,2,3.0,Undirected
153,7,90129.0,Undirected
153,9,89793.0,Undirected
153,10,100.0,Undirected
153,15,118.0,Undirected
153,26,94278.0,Undirected
153,28,1248.0,Undirected
153,29,379.0,Undirected
153,31,8763.0,Undirected
153,34,527.0,Undirected
153,39,4934.0,Undirected
153,158,78.0,Undirected
153,17,12644.0,Undirected
153,23,1177.0,Undirected
153,30,29.0,Undirected
153,8,236.0,Undirected
153,18,269.0,Undirected
154,2,35.0,Undirected
154,3,68.0,Undirected
154,7,74.0,Undirected
154,8,43.0,Undirected
154,15,1028.0,Undirected
